case,crop_id,seed,k1_true,noise,method,status,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations
c1_s2027_k1_m0.0020_noise_10,1,2027,-0.002,10,sequential_paper_no_prestitch,ok,0.00186427649788683,-0.00186427649788683,3.6514837167011076,2.0,4.0,0.0027477780621377556,0.000936797198478397,41.42875096890826,0.9910931651332002,0.9952625963202769,309080.43203933985,1.0,57.81961191681926,0.9993250405404684,0.9998913370710167,7095.539398552939,1.0,44.96,1
c1_s2027_k1_m0.0040_noise_10,1,2027,-0.004,10,dcs_paper_style,ok,0.003207242986832932,0.003207242986832932,6.782329983125268,3.6666666666666665,8.0,0.004253502789173138,0.002079111523681724,33.61273845293721,0.9794594394179196,0.9714548700707849,1869273.1257582847,0.9943176192373141,53.874397448896374,0.998484598579735,0.9997304831262226,17599.764744035976,1.0,1701.69,25
c1_s2027_k1_m0.0040_noise_10,1,2027,-0.004,10,sequential_paper_matched,ok,0.00310660279547539,0.00310660279547539,5.477225575051661,3.0,6.0,0.004152169143934637,0.0013135143377647138,34.89045929301004,0.9834177210213277,0.9787184322531373,1392838.2288331531,0.9954528289287351,54.116862869339705,0.998553100947836,0.9997451192390822,16644.100159732407,1.0,645.02,1
c1_s2027_k1_m0.0040_noise_10,1,2027,-0.004,10,sequential_paper_no_prestitch,ok,0.0018562618533690019,-0.0018562618533690019,3.6514837167011076,2.0,4.0,0.0026874630816733558,0.0009930416026521936,41.436159166694424,0.9911080189578919,0.9952706836374964,308553.65187814564,1.0,57.83155872038533,0.9993138310293882,0.9998916359214718,7076.047433493161,1.0,42.02,1
c1_s2027_k1_p0.0020_noise_10,1,2027,0.002,10,dcs_paper_style,ok,0.0016269836688303772,-0.0016269836688303772,3.6514837167011076,2.0,4.0,0.0022788979015106988,0.001325703216868243,41.47866123620341,0.9910877792519001,0.9953167009576541,305548.7306871426,1.0,59.40382762654302,0.9994629307412984,0.9999245488360264,4926.7876587429855,1.0,1688.4,25
c1_s2027_k1_p0.0020_noise_10,1,2027,0.002,10,sequential_paper_matched,ok,0.0015633738514189111,-0.0015633738514189111,2.7688746209726918,1.5,3.0,0.002188552038033112,0.0010674750607117035,43.6502093693414,0.9931159837512988,0.9971606473879008,185321.4419036688,1.0,59.75919268762268,0.9994953419944493,0.9999304770041095,4539.701931018597,1.0,666.97,1
c1_s2027_k1_p0.0020_noise_10,1,2027,0.002,10,sequential_paper_no_prestitch,ok,0.0017855615189938912,-0.0017855615189938912,3.1622776601683795,1.6666666666666667,4.0,0.002517441840611831,0.001130669844187558,42.52636456178186,0.9923079583496047,0.9963214666534078,240054.66571218253,1.0,58.541542468555406,0.9993788843222889,0.9999079769322429,6008.863806813374,1.0,43.32,1
c1_s2027_k1_p0.0040_noise_10,1,2027,0.004,10,dcs_paper_style,ok,0.0026807483885222493,-0.0026807483885222493,5.9907335852038095,3.2777777777777777,7.0,0.0036607038820342065,0.0020856873243043253,37.51180375537974,0.986001040096007,0.9883133412926557,761668.9155817747,1.0,55.34862701221644,0.9988655210143287,0.9998080487559492,12533.833069802084,1.0,1690.92,25
c1_s2027_k1_p0.0040_noise_10,1,2027,0.004,10,sequential_paper_matched,ok,0.0026061834333999155,-0.0026061834333999155,4.58257569495584,2.5,5.0,0.003586726238684639,0.0011478877501824472,39.600071196730056,0.988966963139654,0.9927788656412511,470911.7076454657,1.0,55.54871198845569,0.9989108715983425,0.9998166921016601,11969.48345287599,1.0,676.03,1
c1_s2027_k1_p0.0040_noise_10,1,2027,0.004,10,sequential_paper_no_prestitch,ok,0.0017247904919527744,-0.0017247904919527744,3.0912061651652345,1.6666666666666667,4.0,0.0025357005720700932,0.001322869731174131,42.75747188889668,0.9925163142286834,0.9965122937419784,227614.23462295538,1.0,58.64863756179163,0.9994159185869308,0.9999102220338782,5862.499940985431,1.0,45.74,1
