case,crop_id,seed,k1_true,noise,method,status,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations
c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0,sequential_paper_bound_010,ok,0.005586171054765089,-0.005586171054765089,9.255628917943215,5.055555555555555,11.0,0.005404572666952145,0.0014641618290944592,35.674169730678415,0.9730998851168291,0.983411542164317,1162865.8974646665,1.0,46.08678834052614,0.9943369830630554,0.9984934174157601,105746.93133942223,1.0,308.33,1
c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0,sequential_paper_bound_020,ok,0.0055866921367843944,-0.0055866921367843944,9.195409482755814,5.055555555555555,10.0,0.005404992525856497,0.0015022952484672314,35.697003226332505,0.9731696226677193,0.9834973696950262,1156768.0500524272,1.0,46.08606781945142,0.9943362905929887,0.9984931671513522,105764.47685670936,1.0,304.38,1
c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0,sequential_paper_matched,ok,0.005586500546193799,-0.005586500546193799,9.195409482755814,5.055555555555555,10.0,0.005404830903103534,0.001502344789210065,35.69702256800873,0.9731697315917714,0.9834974445067801,1156762.898298444,1.0,46.08633057652328,0.9943365434189153,0.9984932584321868,105758.07808243683,1.0,573.65,1
c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,10,sequential_paper_bound_010,ok,0.005586171054765089,-0.005586171054765089,9.255628917943215,5.055555555555555,11.0,0.005404572666952145,0.0014641618290944592,35.674169730678415,0.9730998851168291,0.983411542164317,1162865.8974646665,1.0,46.08678834052614,0.9943369830630554,0.9984934174157601,105746.93133942223,1.0,321.2,1
c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,10,sequential_paper_bound_020,ok,0.0055866921367843944,-0.0055866921367843944,9.195409482755814,5.055555555555555,10.0,0.005404992525856497,0.0015022952484672314,35.697003226332505,0.9731696226677193,0.9834973696950262,1156768.0500524272,1.0,46.08606781945142,0.9943362905929887,0.9984931671513522,105764.47685670936,1.0,312.04,1
c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,10,sequential_paper_matched,ok,0.005586500546193799,-0.005586500546193799,9.195409482755814,5.055555555555555,10.0,0.005404830903103534,0.001502344789210065,35.69702256800873,0.9731697315917714,0.9834974445067801,1156762.898298444,1.0,46.08633057652328,0.9943365434189153,0.9984932584321868,105758.07808243683,1.0,620.4,1
c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,10,sequential_paper_bound_010,ok,0.005453551280182242,0.005453551280182242,9.93310961716756,5.444444444444445,11.0,0.005471128163365017,0.0017909818235488104,34.0017215849869,0.9657065298604479,0.9757137871143817,1709127.4487051975,0.9918003838528511,45.97691574415102,0.9941825736140536,0.9984626047975923,108456.36212602699,1.0,347.95,1
c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,10,sequential_paper_bound_020,ok,0.0054534815006014965,0.0054534815006014965,9.809292646374775,5.333333333333333,11.0,0.005471070031574437,0.001806181201835411,34.10815586257903,0.9661872776776934,0.976306883197817,1667750.2762900528,0.9918003838528511,45.977015479700555,0.9941826702110619,0.9984626400355295,108453.87145872107,1.0,344.6,1
c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,10,sequential_paper_matched,ok,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,696.19,1
c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,10,sequential_paper_bound_010,ok,0.005586171054765089,-0.005586171054765089,9.255628917943215,5.055555555555555,11.0,0.005404572666952145,0.0014641618290944592,35.674169730678415,0.9730998851168291,0.983411542164317,1162865.8974646665,1.0,46.08678834052614,0.9943369830630554,0.9984934174157601,105746.93133942223,1.0,333.95,1
