ablation,case,crop_id,seed,k1_true,k2_true,noise,method,status,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations,pre_rmse,pre_mae,at_bound
feedback_iterations,c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,0.0,10,dcs_paper_iter_2,ok,0.0062577826787173895,0.0062577826787173895,12.671051872498808,6.944444444444445,15.0,0.005896701286271268,0.002603549128791568,33.36334965573113,0.9658924874566586,0.9720460000884208,1979755.8819869077,0.9895397507604523,49.846974265960604,0.9968159049843056,0.9993704023133589,44488.64524412909,1.0,343.42,2,12.905640455070625,7.055555555555555,False
feedback_iterations,c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,0.0,10,dcs_paper_iter_5,ok,0.004488698105371645,0.004488698105371645,9.451631252505216,5.222222222222222,11.0,0.004371496296001689,0.002205508645036741,35.48439089896083,0.9747476171499951,0.9828447039901395,1214807.6486010465,0.9921826248442829,52.28896321437199,0.9978686422819225,0.9996412361525984,25354.22184988845,1.0,398.75,5,12.905640455070625,7.055555555555555,False
feedback_iterations,c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,0.0,10,dcs_paper_style,ok,0.0027391599381706338,0.0027391599381706338,5.686240703077327,3.1666666666666665,7.0,0.0029703202024349597,0.0013415575741578028,38.85444242593769,0.984696799489945,0.9921000618477507,559116.5722137067,0.9953280537255832,56.02233835078099,0.9989209654609325,0.999848174931233,10732.793472321204,1.0,855.2,25,12.905640455070625,7.055555555555555,False
feedback_iterations,c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_iter_1,ok,4.647994897653238e-07,-4.647994897653238e-07,0.0,0.0,0.0,7.696321569633541e-09,7.696321569633541e-09,144.3741092143382,0.999999999998454,0.9999999999997776,1.5686847916441197e-05,1.0,144.3741092143382,0.999999999998454,0.9999999999997776,1.5686847916441197e-05,1.0,307.31,1,0.0,0.0,False
feedback_iterations,c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_iter_10,ok,8.147909037856158e-07,-8.147909037856158e-07,0.0,0.0,0.0,7.90374016512721e-08,7.90374016512721e-08,130.8963345658017,0.9999999999653876,0.9999999999950757,0.0003493921562306433,1.0,130.8963345658017,0.9999999999653876,0.9999999999950757,0.0003493921562306433,1.0,471.86,10,0.0,0.0,False
feedback_iterations,c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_iter_2,ok,7.140856929411494e-07,-7.140856929411494e-07,0.0,0.0,0.0,4.737877391802775e-08,4.737877391802775e-08,133.70115640769052,0.9999999999812555,0.9999999999974141,0.00018316013997849318,1.0,133.70115640769052,0.9999999999812555,0.9999999999974141,0.00018316013997849318,1.0,327.72,2,0.0,0.0,False
feedback_iterations,c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_iter_5,ok,9.333102522021148e-07,-9.333102522021148e-07,0.0,0.0,0.0,1.2106695915919994e-07,1.2106695915919994e-07,128.19524869304868,0.9999999999385045,0.9999999999907881,0.0006507613302216767,1.0,128.19524869304868,0.9999999999385045,0.9999999999907881,0.0006507613302216767,1.0,378.87,5,0.0,0.0,False
feedback_iterations,c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_style,ok,5.662349112227742e-07,-5.662349112227742e-07,0.0,0.0,0.0,1.8886008958107836e-08,1.8886008958107836e-08,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,820.74,25,0.0,0.0,False
feedback_iterations,c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_iter_1,ok,0.00701721251967354,-0.00701721251967354,13.658534165698585,7.5,16.0,0.006191987911783989,0.0026812627006225155,33.77111140393639,0.9703256060723225,0.9745423091129108,1802334.795308767,0.9998758004609919,49.318134700316854,0.9965400625837578,0.9992904042441271,50249.6611484971,1.0,299.19,1,13.05543735171076,7.222222222222222,False
feedback_iterations,c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_iter_10,ok,0.0035844411511166425,-0.0035844411511166425,7.505553499465135,4.166666666666667,9.0,0.0035380614694745503,0.0017406003405925343,38.396280691097814,0.9829442302395567,0.991219002620895,621324.5850054548,0.9998753687128841,54.26044541774647,0.9984961494567631,0.9997724396125246,16102.824724264072,1.0,465.67,10,13.05543735171076,7.222222222222222,False
feedback_iterations,c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_iter_2,ok,0.006174099810482205,-0.006174099810482205,12.445436468396313,6.888888888888889,14.0,0.005634071190271479,0.0024799359365612413,34.447439939995135,0.972669465863473,0.9782118627652816,1542419.8778155283,0.9998756565449559,50.17998346767709,0.9970019314559261,0.9994180666857974,41204.842719732085,1.0,316.64,2,13.05543735171076,7.222222222222222,False
feedback_iterations,c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_iter_5,ok,0.004391069135620988,-0.004391069135620988,9.098229375970787,5.055555555555555,11.0,0.0041409833865827085,0.00212438149170148,36.83759131609846,0.9796115461285767,0.9874306221064593,889585.0504005632,0.9998755126289199,52.711734690677275,0.9980218906911497,0.999674981216221,23002.399318041273,1.0,376.93,5,13.05543735171076,7.222222222222222,False
feedback_iterations,c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_style,ok,0.0030328578117666347,-0.0030328578117666347,5.811865258054231,3.2222222222222223,7.0,0.003110203194068209,0.0012929612568017073,40.41775699830594,0.9865056138667647,0.9944862162094945,390095.4705584379,0.9998752247968481,55.51990311838835,0.998811407435569,0.999829728544824,12049.146802254041,1.0,1563.65,25,13.05543735171076,7.222222222222222,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_iter_1,ok,0.006931613190957766,0.006931613190957766,14.313940369055926,7.888888888888889,16.0,0.006561986005803599,0.0027966358107042125,31.64220902230457,0.9537247667845827,0.9582019522137468,2942562.5628486546,0.9881502414335419,44.320832240355,0.9922842569454585,0.9977499361072968,158804.71162444723,1.0,311.51,1,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_iter_10,ok,0.0030876260189215757,0.0030876260189215757,7.824463062870334,4.388888888888889,9.0,0.0034858187840760366,0.002263585039289815,35.726681714858174,0.9727292218710198,0.9836563513303183,1148889.9648484413,0.9936901453206565,50.43424054335218,0.997473122378809,0.99944829514394,38861.76785995308,1.0,865.42,10,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_iter_2,ok,0.0058751187087008,0.0058751187087008,13.287420951996499,7.388888888888889,15.0,0.005818548361178254,0.00299631029744137,32.12569786173657,0.9567603961808632,0.9625905771065599,2632551.1691118637,0.9891579415171283,45.415803292164426,0.9936044942899984,0.9982509322989807,123414.5256475466,1.0,337.66,2,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_iter_5,ok,0.004164404259241599,0.004164404259241599,9.882644720249063,5.5,11.0,0.004363510188820614,0.0025460375054491943,34.13187300686822,0.9667000841763554,0.9764151128523403,1658667.391862742,0.9919293326210449,48.109699956384716,0.9960280122386489,0.9990584498294711,66370.7326736606,1.0,496.52,5,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_style,ok,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2308.74,25,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_iter_1,ok,0.006931613190957766,0.006931613190957766,14.313940369055926,7.888888888888889,16.0,0.006561986005803599,0.0027966358107042125,31.64220902230457,0.9537247667845827,0.9582019522137468,2942562.5628486546,0.9881502414335419,44.320832240355,0.9922842569454585,0.9977499361072968,158804.71162444723,1.0,615.31,1,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_iter_10,ok,0.0030876260189215757,0.0030876260189215757,7.824463062870334,4.388888888888889,9.0,0.0034858187840760366,0.002263585039289815,35.726681714858174,0.9727292218710198,0.9836563513303183,1148889.9648484413,0.9936901453206565,50.43424054335218,0.997473122378809,0.99944829514394,38861.76785995308,1.0,1270.89,10,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_iter_2,ok,0.0058751187087008,0.0058751187087008,13.287420951996499,7.388888888888889,15.0,0.005818548361178254,0.00299631029744137,32.12569786173657,0.9567603961808632,0.9625905771065599,2632551.1691118637,0.9891579415171283,45.415803292164426,0.9936044942899984,0.9982509322989807,123414.5256475466,1.0,617.55,2,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_iter_5,ok,0.004164404259241599,0.004164404259241599,9.882644720249063,5.5,11.0,0.004363510188820614,0.0025460375054491943,34.13187300686822,0.9667000841763554,0.9764151128523403,1658667.391862742,0.9919293326210449,48.109699956384716,0.9960280122386489,0.9990584498294711,66370.7326736606,1.0,705.93,5,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_style,ok,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2107.2,25,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_iter_1,ok,5.105483622448009e-07,-5.105483622448009e-07,0.0,0.0,0.0,6.490018685315091e-08,6.490018685315091e-08,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,782.61,1,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_iter_10,ok,1.0435168579503808e-06,-1.0435168579503808e-06,0.0,0.0,0.0,4.742244099076326e-07,4.742244099076326e-07,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,1131.41,10,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_iter_2,ok,7.778375318787927e-07,-7.778375318787927e-07,0.0,0.0,0.0,2.3149006933911946e-07,2.3149006933911946e-07,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,824.14,2,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_iter_5,ok,1.0240211864343236e-06,-1.0240211864343236e-06,0.0,0.0,0.0,4.5250004122171664e-07,4.5250004122171664e-07,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,830.5,5,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_style,ok,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,1637.97,25,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_iter_1,ok,5.105483622448009e-07,-5.105483622448009e-07,0.0,0.0,0.0,6.490018685315091e-08,6.490018685315091e-08,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,791.72,1,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_iter_10,ok,1.0435168579503808e-06,-1.0435168579503808e-06,0.0,0.0,0.0,4.742244099076326e-07,4.742244099076326e-07,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,1285.27,10,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_iter_2,ok,7.778375318787927e-07,-7.778375318787927e-07,0.0,0.0,0.0,2.3149006933911946e-07,2.3149006933911946e-07,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,863.65,2,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_iter_5,ok,1.0240211864343236e-06,-1.0240211864343236e-06,0.0,0.0,0.0,4.5250004122171664e-07,4.5250004122171664e-07,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,1032.96,5,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_style,ok,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,2164.4,25,0.0,0.0,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_iter_1,ok,0.006880829111163276,-0.006880829111163276,13.944333775567927,7.666666666666667,16.0,0.006340447389421697,0.002684335905032465,32.77126286283539,0.9639784161332271,0.9676342028175617,2268925.944882903,1.0,44.65441736764206,0.9927618511989003,0.997903777536192,147063.49090029698,1.0,790.47,1,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_iter_10,ok,0.002970574677626469,-0.002970574677626469,6.429100507328637,3.5555555555555554,8.0,0.003263349404038778,0.0017098597790835737,38.397759430647305,0.9800428121806508,0.9911482470852145,621113.0647410644,1.0,51.062486137684246,0.9977770314826312,0.9995212450151039,33627.764223734535,1.0,1254.34,10,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_iter_2,ok,0.006031452032906402,-0.006031452032906402,13.466006584482772,7.444444444444445,15.0,0.005760127167074552,0.003073533818938886,33.005442710646975,0.9650628481633232,0.9693415347627439,2149821.1762055415,1.0,45.51730478144841,0.9937648187634142,0.9982820204816449,120563.57833465868,1.0,863.59,2,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_iter_5,ok,0.004291363208821525,-0.004291363208821525,9.637888196533973,5.333333333333333,11.0,0.004317370741010662,0.002504285863930505,35.43617666861003,0.9729240232959883,0.9824897527428028,1228369.2628364637,1.0,48.183747425177955,0.9960993087206216,0.9990707982584539,65248.70025525128,1.0,1029.06,5,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_style,ok,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,2249.76,25,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_iter_1,ok,0.006880829111163276,-0.006880829111163276,13.944333775567927,7.666666666666667,16.0,0.006340447389421697,0.002684335905032465,32.77126286283539,0.9639784161332271,0.9676342028175617,2268925.944882903,1.0,44.65441736764206,0.9927618511989003,0.997903777536192,147063.49090029698,1.0,813.96,1,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_iter_10,ok,0.002970574677626469,-0.002970574677626469,6.429100507328637,3.5555555555555554,8.0,0.003263349404038778,0.0017098597790835737,38.397759430647305,0.9800428121806508,0.9911482470852145,621113.0647410644,1.0,51.062486137684246,0.9977770314826312,0.9995212450151039,33627.764223734535,1.0,1179.46,10,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_iter_2,ok,0.006031452032906402,-0.006031452032906402,13.466006584482772,7.444444444444445,15.0,0.005760127167074552,0.003073533818938886,33.005442710646975,0.9650628481633232,0.9693415347627439,2149821.1762055415,1.0,45.51730478144841,0.9937648187634142,0.9982820204816449,120563.57833465868,1.0,821.5,2,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_iter_5,ok,0.004291363208821525,-0.004291363208821525,9.637888196533973,5.333333333333333,11.0,0.004317370741010662,0.002504285863930505,35.43617666861003,0.9729240232959883,0.9824897527428028,1228369.2628364637,1.0,48.183747425177955,0.9960993087206216,0.9990707982584539,65248.70025525128,1.0,926.86,5,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_style,ok,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,1221.39,25,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_iter_1,ok,0.006931613190957766,0.006931613190957766,14.313940369055926,7.888888888888889,16.0,0.006561986005803599,0.0027966358107042125,31.64220902230457,0.9537247667845827,0.9582019522137468,2942562.5628486546,0.9881502414335419,44.320832240355,0.9922842569454585,0.9977499361072968,158804.71162444723,1.0,837.08,1,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_iter_10,ok,0.0030876260189215757,0.0030876260189215757,7.824463062870334,4.388888888888889,9.0,0.0034858187840760366,0.002263585039289815,35.726681714858174,0.9727292218710198,0.9836563513303183,1148889.9648484413,0.9936901453206565,50.43424054335218,0.997473122378809,0.99944829514394,38861.76785995308,1.0,1305.37,10,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_iter_2,ok,0.0058751187087008,0.0058751187087008,13.287420951996499,7.388888888888889,15.0,0.005818548361178254,0.00299631029744137,32.12569786173657,0.9567603961808632,0.9625905771065599,2632551.1691118637,0.9891579415171283,45.415803292164426,0.9936044942899984,0.9982509322989807,123414.5256475466,1.0,901.0,2,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_iter_5,ok,0.004164404259241599,0.004164404259241599,9.882644720249063,5.5,11.0,0.004363510188820614,0.0025460375054491943,34.13187300686822,0.9667000841763554,0.9764151128523403,1658667.391862742,0.9919293326210449,48.109699956384716,0.9960280122386489,0.9990584498294711,66370.7326736606,1.0,1034.55,5,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_style,ok,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2241.61,25,13.824294235551815,7.666666666666667,False
feedback_iterations,c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_iter_1,ok,5.105483622448009e-07,-5.105483622448009e-07,0.0,0.0,0.0,6.490018685315091e-08,6.490018685315091e-08,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,125.52692835874291,0.9999999999368959,0.9999999999828786,0.001202967160087593,1.0,819.33,1,0.0,0.0,False
feedback_iterations,c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_iter_10,ok,1.0435168579503808e-06,-1.0435168579503808e-06,0.0,0.0,0.0,4.742244099076326e-07,4.742244099076326e-07,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,117.12984724908061,0.999999999499351,0.9999999998816798,0.008316907716432448,1.0,1499.36,10,0.0,0.0,False
feedback_iterations,c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_iter_2,ok,7.778375318787927e-07,-7.778375318787927e-07,0.0,0.0,0.0,2.3149006933911946e-07,2.3149006933911946e-07,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,120.20504299642315,0.9999999997656273,0.9999999999416735,0.004096776842067693,1.0,886.69,2,0.0,0.0,False
feedback_iterations,c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_iter_5,ok,1.0240211864343236e-06,-1.0240211864343236e-06,0.0,0.0,0.0,4.5250004122171664e-07,4.5250004122171664e-07,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,117.31458001745763,0.9999999995204362,0.9999999998866046,0.00797055578646084,1.0,1066.77,5,0.0,0.0,False
feedback_iterations,c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_style,ok,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,2300.19,25,0.0,0.0,False
feedback_iterations,c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_iter_1,ok,0.006880829111163276,-0.006880829111163276,13.944333775567927,7.666666666666667,16.0,0.006340447389421697,0.002684335905032465,32.77126286283539,0.9639784161332271,0.9676342028175617,2268925.944882903,1.0,44.65441736764206,0.9927618511989003,0.997903777536192,147063.49090029698,1.0,901.54,1,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_iter_10,ok,0.002970574677626469,-0.002970574677626469,6.429100507328637,3.5555555555555554,8.0,0.003263349404038778,0.0017098597790835737,38.397759430647305,0.9800428121806508,0.9911482470852145,621113.0647410644,1.0,51.062486137684246,0.9977770314826312,0.9995212450151039,33627.764223734535,1.0,1187.65,10,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_iter_2,ok,0.006031452032906402,-0.006031452032906402,13.466006584482772,7.444444444444445,15.0,0.005760127167074552,0.003073533818938886,33.005442710646975,0.9650628481633232,0.9693415347627439,2149821.1762055415,1.0,45.51730478144841,0.9937648187634142,0.9982820204816449,120563.57833465868,1.0,911.41,2,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_iter_5,ok,0.004291363208821525,-0.004291363208821525,9.637888196533973,5.333333333333333,11.0,0.004317370741010662,0.002504285863930505,35.43617666861003,0.9729240232959883,0.9824897527428028,1228369.2628364637,1.0,48.183747425177955,0.9960993087206216,0.9990707982584539,65248.70025525128,1.0,1010.53,5,13.820274961085254,7.611111111111111,False
feedback_iterations,c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_style,ok,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,2188.54,25,13.820274961085254,7.611111111111111,False
prestitch,c0_s2026_k1_m0.0080_noise_00,0,2026,-0.008,0.0,0,dcs_paper_no_prestitch,ok,0.003199264415275704,0.003199264415275704,7.32575365861197,4.055555555555555,8.0,0.0025177757299667345,0.0014009156626205485,36.820351651814214,0.9828492511717971,0.9813962849461861,893123.3470186531,0.9940683566630822,56.12401838211281,0.9990301061774878,0.9997816258118395,10484.428669186109,1.0,659.05,25,0.0,0.0,False
prestitch,c0_s2026_k1_m0.0080_noise_00,0,2026,-0.008,0.0,0,dcs_paper_style,ok,0.002597055028602099,0.002597055028602099,5.5677643628300215,3.1666666666666665,6.0,0.0021274187366256488,0.0011079303571138524,38.59295109173856,0.9873174043252968,0.9876330349524155,593815.457377481,0.9952032785224313,57.689346402680584,0.9992781803329702,0.9998477180710463,7311.592307664493,1.0,898.45,25,12.978614889287858,7.222222222222222,False
prestitch,c0_s2026_k1_m0.0080_noise_00,0,2026,-0.008,0.0,0,sequential_paper_matched,ok,0.005380202677150277,0.005380202677150277,8.787617550976046,4.833333333333333,10.0,0.0038744456879953415,0.001443392579896437,35.33007720027733,0.978173034694091,0.9737716427453502,1258748.2723965724,0.9925606922706727,52.19555492550589,0.9980912104000337,0.9994603343350437,25905.44846233631,1.0,430.35,1,12.978614889287858,7.222222222222222,False
prestitch,c0_s2026_k1_m0.0080_noise_00,0,2026,-0.008,0.0,0,sequential_paper_no_prestitch,ok,1.2453783209962974e-05,1.2453783209962974e-05,0.0,0.0,0.0,0.00010392151972032951,0.00010392151972032951,73.0109037147069,0.9999549442465105,0.9999955302212692,214.71195982555074,1.0,73.0109037147069,0.9999549442465105,0.9999955302212692,214.71195982555074,1.0,25.95,1,0.0,0.0,False
prestitch,c0_s2026_k1_m0.0080_noise_10,0,2026,-0.008,0.0,10,dcs_paper_no_prestitch,ok,0.002724380738753208,0.002724380738753208,5.70574758954123,3.2777777777777777,7.0,0.0022118048088486117,0.0010378206988077875,38.43618674473423,0.9869903373445729,0.9871786442134328,615641.5643539184,0.9950828208003574,57.327752643502905,0.9992265038686057,0.999834494276104,7946.4168466096835,1.0,679.67,25,7.401201103724839,4.388888888888889,False
