case,crop_id,seed,k1_true,k2_true,noise,method,status,protocol_version,mi_quantization,warp_backend,k1_err,k1_signed,pos_rmse,pos_mae,pos_max,seam_true,seam_est,psnr,ssim,ncc,mse,coverage_fraction,distortion_psnr,distortion_ssim,distortion_ncc,distortion_mse,distortion_coverage_fraction,time_s,iterations,pre_rmse,pre_mae,at_bound
c2_s2026_k1_p0.0080_noise_00,2,2026,0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0027162794930888105,-0.0027162794930888105,4.760952285695233,2.5555555555555554,6.0,0.0028498917104629942,0.00099601434521406,41.52841884323421,0.988446286051783,0.9957284609047397,302068.00215341867,1.0,56.355449466009176,0.9989873882479554,0.999859533539309,9940.349650773347,1.0,781.15,25,12.797569213634977,7.0,False
c2_s2026_k1_p0.0080_noise_10,2,2026,0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005621981972358003,-0.005621981972358003,9.16515138991168,5.0,11.0,0.005189538151886516,0.001481384341998797,36.6447427559952,0.9792216578968035,0.9868632517668611,929977.2657975643,1.0,50.83995484506322,0.9973052909649488,0.9995000285194169,35395.75032623067,1.0,395.61,1,13.05543735171076,7.222222222222222,False
c2_s2026_k1_p0.0080_noise_10,2,2026,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0030328578117666347,-0.0030328578117666347,5.811865258054231,3.2222222222222223,7.0,0.003110203194068209,0.0012929612568017073,40.41775699830594,0.9865056138667647,0.9944862162094945,390095.4705584379,0.9998752247968481,55.51990311838835,0.998811407435569,0.999829728544824,12049.146802254041,1.0,807.87,25,13.05543735171076,7.222222222222222,False
c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005570034875777809,0.005570034875777809,9.38083151964686,5.111111111111111,11.0,0.005328336071346128,0.0016381583936643628,35.31007009700241,0.9744787117802193,0.9821388031926056,1264560.4587353577,0.992178163447169,50.6605644681925,0.9972113741110168,0.9994779851123942,36888.429065575845,1.0,466.1,1,12.905640455070625,7.055555555555555,False
c2_s2027_k1_m0.0080_noise_10,2,2027,-0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0027391599381706338,0.0027391599381706338,5.686240703077327,3.1666666666666665,7.0,0.0029703202024349597,0.0013415575741578028,38.85444242593769,0.984696799489945,0.9921000618477507,559116.5722137067,0.9953280537255832,56.02233835078099,0.9989209654609325,0.999848174931233,10732.793472321204,1.0,855.2,25,12.905640455070625,7.055555555555555,False
c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,9.119637974762979e-07,-9.119637974762979e-07,0.0,0.0,0.0,1.1189687388474296e-07,1.1189687388474296e-07,128.71003164234614,0.9999999999440509,0.9999999999918242,0.0005780207688109772,1.0,128.71003164234614,0.9999999999440509,0.9999999999918242,0.0005780207688109772,1.0,478.96,1,0.0,0.0,False
c2_s2027_k1_p0.0000_noise_10,2,2027,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,5.662349112227742e-07,-5.662349112227742e-07,0.0,0.0,0.0,1.8886008958107836e-08,1.8886008958107836e-08,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,139.05390353104312,0.9999999999950537,0.9999999999992403,5.3401844082518e-05,1.0,820.74,25,0.0,0.0,False
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005621981972358003,-0.005621981972358003,9.16515138991168,5.0,11.0,0.005189538151886516,0.001481384341998797,36.6447427559952,0.9792216578968035,0.9868632517668611,929977.2657975643,1.0,50.83995484506322,0.9973052909649488,0.9995000285194169,35395.75032623067,1.0,495.37,1,13.05543735171076,7.222222222222222,False
c2_s2027_k1_p0.0080_noise_10,2,2027,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0030328578117666347,-0.0030328578117666347,5.811865258054231,3.2222222222222223,7.0,0.003110203194068209,0.0012929612568017073,40.41775699830594,0.9865056138667647,0.9944862162094945,390095.4705584379,0.9998752247968481,55.51990311838835,0.998811407435569,0.999829728544824,12049.146802254041,1.0,1563.65,25,13.05543735171076,7.222222222222222,False
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,544.58,1,13.824294235551815,7.666666666666667,False
c3_s2026_k1_m0.0080_noise_00,3,2026,-0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2308.74,25,13.824294235551815,7.666666666666667,False
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,590.81,1,13.824294235551815,7.666666666666667,False
c3_s2026_k1_m0.0080_noise_10,3,2026,-0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2107.2,25,13.824294235551815,7.666666666666667,False
c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0235947924042626e-06,-1.0235947924042626e-06,0.0,0.0,0.0,4.5211795433528094e-07,4.5211795433528094e-07,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,582.76,1,0.0,0.0,False
c3_s2026_k1_p0.0000_noise_00,3,2026,0.0,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,1637.97,25,0.0,0.0,False
c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0235947924042626e-06,-1.0235947924042626e-06,0.0,0.0,0.0,4.5211795433528094e-07,4.5211795433528094e-07,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,625.78,1,0.0,0.0,False
c3_s2026_k1_p0.0000_noise_10,3,2026,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,2164.4,25,0.0,0.0,False
c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005586500546193799,-0.005586500546193799,9.195409482755814,5.055555555555555,10.0,0.005404830903103534,0.001502344789210065,35.69702256800873,0.9731697315917714,0.9834974445067801,1156762.898298444,1.0,46.08633057652328,0.9943365434189153,0.9984932584321868,105758.07808243683,1.0,573.65,1,13.820274961085254,7.611111111111111,False
c3_s2026_k1_p0.0080_noise_00,3,2026,0.008,0.0,0,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,2249.76,25,13.820274961085254,7.611111111111111,False
c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005586500546193799,-0.005586500546193799,9.195409482755814,5.055555555555555,10.0,0.005404830903103534,0.001502344789210065,35.69702256800873,0.9731697315917714,0.9834974445067801,1156762.898298444,1.0,46.08633057652328,0.9943365434189153,0.9984932584321868,105758.07808243683,1.0,620.4,1,13.820274961085254,7.611111111111111,False
c3_s2026_k1_p0.0080_noise_10,3,2026,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,1221.39,25,13.820274961085254,7.611111111111111,False
c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0054534904863912555,0.0054534904863912555,9.809292646374775,5.333333333333333,11.0,0.005471077837063689,0.0018061780391471825,34.10815534421939,0.966187273284824,0.9763068804828381,1667750.475347266,0.9918003838528511,45.97700331615329,0.9941826585837581,0.9984626357415108,108454.17521243986,1.0,696.19,1,13.824294235551815,7.666666666666667,False
c3_s2027_k1_m0.0080_noise_10,3,2027,-0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.002730376224697271,0.002730376224697271,5.811865258054231,3.2222222222222223,7.0,0.003160577201672847,0.0013837137038210739,37.606250509868346,0.9787765581090275,0.9893981487087381,745283.586062655,0.9952032785224313,51.4061023650363,0.9979202341835114,0.9995588198288252,31069.650720925794,1.0,2241.61,25,13.824294235551815,7.666666666666667,False
c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,1.0235947924042626e-06,-1.0235947924042626e-06,0.0,0.0,0.0,4.5211795433528094e-07,4.5211795433528094e-07,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,117.31867918935727,0.9999999995209192,0.999999999886707,0.007963036173583463,1.0,715.65,1,0.0,0.0,False
c3_s2027_k1_p0.0000_noise_10,3,2027,0.0,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,6.010320915263994e-07,-6.010320915263994e-07,0.0,0.0,0.0,1.1866527015874693e-07,1.1866527015874693e-07,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,123.2858531728145,0.999999999890973,0.9999999999713006,0.0020154001671728672,1.0,2300.19,25,0.0,0.0,False
c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,sequential_paper_matched,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.005586500546193799,-0.005586500546193799,9.195409482755814,5.055555555555555,10.0,0.005404830903103534,0.001502344789210065,35.69702256800873,0.9731697315917714,0.9834974445067801,1156762.898298444,1.0,46.08633057652328,0.9943365434189153,0.9984932584321868,105758.07808243683,1.0,720.33,1,13.820274961085254,7.611111111111111,False
c3_s2027_k1_p0.0080_noise_10,3,2027,0.008,0.0,10,dcs_paper_style,ok,2026-08-11-rigorous-v12,"{""algorithm"": ""MiniBatchKMeans"", ""batch_size"": 10000, ""max_iter"": 300, ""random_seed"": 1000}",torch_grid_sample_bicubic,0.0020332130482965697,-0.0020332130482965697,3.7564758898615485,2.0555555555555554,5.0,0.0023708450365454974,0.0011097980861805416,42.240487114223825,0.986775908024372,0.9963463830736885,256388.11897535893,1.0,54.129657858395,0.9988116625655294,0.9997637890934167,16595.13622214973,1.0,2188.54,25,13.820274961085254,7.611111111111111,False
